smiles,scores,ref,Method,gene
CCCNC(=O)CC1CC2c3cc(NS(=O)(=O)c4ccccc4F)ccc3OC2C(CO)O1,0.31,N(S(C1=CC=CC=C1F)(=O)=O)C=2C=CC(C(=O)N[C@H](C(N[C@@H]3C(CO[C@H]3CC)=O)=O)CC4(CCCC4)C)=CC2,Random,CTSK
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)S(=O)(=O)c1cn(C)cn1)OCCCCC(C)O2,0.47,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
CCCCC(=O)Nc1ccc2c(c1)OCC(C)N(C(=O)c1ccc(F)cc1)CC(C)C(OC)CN(C)C2=O,0.63,C1=CC(C(N[C@H](C(=O)N[C@@H](CC(=O)OCC)CN2CCC3=C2C=CC(=C3)F)CCC4CCCCC4)=O)=CC(=C1)OC,Random,CTSK
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.48,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CCCCCCCCCCCCCCCCCCC(=O)Nc1ccc(O)c(O)c1,0.36,C([C@@H](NC(C=1C=C(C(=O)N)C=CC1)=O)C(CC)C)(N[C@H](C(=O)CO)CCCC)=O,Random,CTSK
COc1ccc(NC(=O)N(C)CC2Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C(=O)N(C(C)CO)CC2C)cc1,0.66,C1=CC(=CC=C1C(N[C@H](C(N2[C@@H]3C(CN([C@@H]3CO2)C(=O)C4=CC=CC=C4)=O)=O)CC(C)C)=O)N(C)C,Random,CTSK
COc1ccc(CN(C)CC2Oc3ncc(C#Cc4ccncc4)cc3C(=O)N(C(C)CO)CC2C)cc1,0.55,N1(CC(C=2C(OC)=CC=CC2OC)=O)[C@H](C(N[C@H](/C=C/C=3C=CC=CC3)[C@H](CC)C)=O)CCCC1,Random,CTSK
CC(C)COc1ccc(C(=O)Nc2ccc(C(=O)NCCO)cc2)cc1,0.44,C(N[C@H](C(=O)NCCNC=1C=CC(OCC(C)C)=CC1)CC(C)C)(C=2C=CC(=CC2)OC)=O,Random,CTSK
CCNCCNC(=O)CC1CCC(NS(=O)(=O)c2ccc(C)cc2)C(CO)O1,0.52,S(=O)(=O)(NC1=CC=C(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)C=C1)C4CCCCC4,Random,CTSK
CS(=O)(=O)Nc1ccc2c(c1)C1CC(CC(=O)NCC3CC3)OC(CO)C1O2,0.61,S(=O)(=O)(NC1=CC(OC)=C(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)C=C1)C,Random,CTSK
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0.45,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
O=C(CCCN1CCN(C(=O)c2ccc(Cl)cc2)CC1)Nc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1,0.54,FC1=CC=C(N2CCN(C(=O)[C@H]3[C@@H](CCCC3)C(=O)NC(C4=CC=CC=C4)C#N)CC2)C=C1,Random,CTSK
CCCNC(=O)CC1CC2c3cc(NS(=O)(=O)c4ccccc4F)ccc3OC2C(CO)O1,0.46,N(S(C1=CC=CC=C1F)(=O)=O)C=2C=CC(C(=O)N[C@H](C(N[C@@H]3C(CO[C@H]3CC)=O)=O)CC4(CCCC4)C)=CC2,Random,CTSK
CCCC(=O)Nc1ccc2c(c1)OCC(C)N(C(=O)CC)CC(C)C(OC)CN(C)C2=O,0.54,N1(CC(C=2C(OC)=CC=CC2OC)=O)[C@H](C(N[C@H](/C=C/C=3C=CC=CC3)[C@H](CC)C)=O)CCCC1,Random,CTSK
CC(C)NC(=O)N(C)CC1OCCCCC(C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C(C)CO)CC1C,0.64,O1CCN(CC1)C(N[C@H](C(NCCNC=2C=CC(=CC2)OC(F)(F)F)=O)CC(C)(C)C)=O,Random,CTSK
CC1CCCCOC(CN(C)C(=O)c2ccc(C(C)(C)C)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0.41,O1CCN(CC1)C(=O)C[C@H](C(N[C@@H](C)CNC=2C=CC(=CC2)OC(F)(F)F)=O)CC(C)(C)C,Random,CTSK
CC(C)CC(O)C(C)(C)NC(=O)CCC(O)C(NC(=O)CCc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1)C(=O)O,0.51,S(CC[C@H](NC(=O)[C@@H](N[C@@H](C1=CC=C(C=C1)C2=CC=C(S(=O)(=O)C)C=C2)C(F)(F)F)CC(C)C)C(=O)O)C,Random,CTSK
CC1CCCCOC(CN(C)S(=O)(=O)c2cn(C)cn2)C(C)CN(C(C)CO)C(=O)c2cc(N(C)C)ccc2O1,0.51,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.56,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)NCCCN3CCOCC3)cc2)cc1,0.6,C1CC(NC(C=2C=CC(=CC2)N3CCOCC3)=O)(C(=O)NCC#N)CCC1,Random,CTSK
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)Cc1ccncc1,0.56,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC(C)C(NC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O,0.34,C=1(C(Cl)=C(C(NC(C(=O)C(N)=O)C)=O)C=CC1)C(F)(F)F,Random,CTSK
CC(C)(C)c1ccc(-c2cccc(-c3ccc(C(=O)NCCN4CCOCC4)cc3)c2)c(C(C)(C)C)c1,0.4,C(C(=O)NCC#N)(C1=CC(C=2C=CC(N3CCOCC3)=CC2)=CC=C1)CC(C)C,Random,CTSK
COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CCN(C(=O)NC(C)C)CC1,0.58,C12(CCNCC1)C(=O)N(CC=3N(CC(C)(C)C)C=4N=C(N=CC4C3)C#N)C5=C2C=C(C=C5)OC,Random,CTSK
CN1C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OCC2OC(CC(=O)NCCCN3CCOCC3)CCC21,0.35,C(N1CCOCC1)C[C@H](NC([C@@H](NC(C2=CC(=CC=C2)OC)=O)CCC3CCCCC3)=O)CN4CCC5=C4C=CC(=C5)F,Random,CTSK
CCCN1CC(C)C(OC)CN(C)C(=O)c2ccc(NC(=O)c3ccncc3)cc2OCC1C,0.62,N1(CC(C=2C(OC)=CC=CC2OC)=O)[C@H](C(N[C@H](/C=C/C=3C=CC=CC3)[C@H](CC)C)=O)CCCC1,Random,CTSK
Cc1noc(C)c1C(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.03,C1=CC(=CC=C1C(N[C@H](C(N2[C@@H]3C(CN([C@@H]3CO2)C(=O)C4=CC=CC=C4)=O)=O)CC(C)C)=O)N(C)C,Random,CTSK
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nc(-c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3)nc3ccccc23)cc1,0.43,C=1(C#N)N=C(NCC(C)(C)C)C(C(=O)NCCC=2C=CC=C(C2)N3CCN(CC3)C)=CN1,Random,CTSK
CC1COCCc2cc(NC(=O)CCN3CCOCC3)ccc2COC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C1=O,0.5,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
COC1CN(C)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2OCC(C)N(C(=O)NC(C)C)CC1C,0.56,C(N[C@H](C(=O)NCCNC1=CC=C(OC2CCN(CC2)C)C=C1)CC(C)C)(=O)OCC3=CC=CC=C3,Random,CTSK
CNCC1OC(=O)c2c(C=Cc3cccc(C(=O)NCCCN4CCOCC4)c3)cccc21,0.57,C(N1CCOCC1)C[C@H](NC([C@@H](NC(C2=CC(=CC=C2)OC)=O)CCC3CCCCC3)=O)CN4CCC5=C4C=CC(=C5)F,Random,CTSK
Cc1cccc(C(=O)c2cccc(C(=O)NCCCNCC(O)c3cccc(C(=O)c4ccccc4)c3)c2)c1,0.45,O=C(N[C@@H](CCC1=CC=CC=C1)C(=O)CO)[C@@H](NC(=O)C=2C=C(C=CC2)C(=O)N)C(CC)C,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.59,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC(C)NC(=O)N(C)CC1Oc2cc(-c3ccccc3C(=O)N(C)C)ccc2S(=O)(=O)N(C(C)CO)CC1C,0.53,N1(CC(NC([C@@H](N[C@@H](C2=CC=C(C=C2)C=3C=CC(=CC3)S(C)(=O)=O)C(F)(F)F)CC(F)(C)C)=O)C(C1)=O)C(NS(C4=CC=CC=C4)(=O)=O)=O,Random,CTSK
CCCNC(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.46,C1CC(CCC1)(NC(C2=CC=C(C=3N=C(SC3)N4CCN(CC4)C)C=C2)=O)C(N[C@H]5[C@@H](OCC5=O)CC)=O,Random,CTSK
CC(C)NC(=O)N(C)CC1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N(C(C)CO)CC1C,0.68,N1(CC(=O)C(C1)NC([C@@H](NC(C2=CC3=NC=CC=C3C=C2)=O)CC(C)C)=O)C[C@@H](NC(=O)OCC=4C=CC=CC4)CC(C)C,Random,CTSK
CCCCCCC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(Cc1cccc(F)c1)C(C)CO2,0.28,C1=CC(C(N[C@H](C(=O)N[C@@H](CC(=O)OCC)CN2CCC3=C2C=CC(=C3)F)CCC4CCCCC4)=O)=CC(=C1)OC,Random,CTSK
CCCCCNC(=O)CC1CC2c3cc(NS(=O)(=O)c4ccccc4C)ccc3OC2C(CO)O1,0.42,N(S(=O)(=O)C1=CC=CC=C1)C=2C=CC(C(=O)N[C@H](C(N[C@@H]3C(CO[C@H]3CC)=O)=O)CC4(CCCC4)C)=CC2,Random,CTSK
CCCCN(CCCn1ccnc1)c1ncnc2ccc(-c3cccnc3)cc12,0.44,N1=C(C#N)N=CC=2C=C(N(C3CCCCC3)C21)CC=4C=CC(=CC4)N5CCN(CC5)C,Random,CTSK
CCCCCC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)Cc1ccc(C(F)(F)F)cc1)O2,0.3,O1CCN(CC1)C(C[C@H](C(N[C@H](CNC2=CC=C(C=C2)OC(F)(F)F)CCC)=O)CC3CCCCC3)=O,Random,CTSK
CC1CN(C(C)CO)C(=O)CCCn2cc(nn2)COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.44,C=1(C=C(C=CC1OCCC2CCN(CC2)CC3=NN=C(O3)C)C4=NC(=C5C(N(C)C=N5)=C4)C#N)C(F)(F)F,Random,CTSK
COc1ccccc1NC(=O)N(C)CC1OCCCCC(C)Oc2ccc(NS(C)(=O)=O)cc2C(=O)N(C(C)CO)CC1C,0.33,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O1,0.69,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC1CCCCOC(CN(C)Cc2cccc(C(F)(F)F)c2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2O1,0.59,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)NCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCC(O)c3cc(O)c(O)c(O)c3)cc2)cc1,0.29,C1(CCCCC1)(OC2=CC=C(C=C2)C(C)C)C(NCCNC=3C=CC(=CC3)OC)=O,Random,CTSK
CCCCCC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(C(=O)c1cccc(F)c1)C(C)CO2,0.52,C1=CC(C(N[C@H](C(=O)N[C@@H](CC(=O)OCC)CN2CCC3=C2C=CC(=C3)F)CCC4CCCCC4)=O)=CC(=C1)OC,Random,CTSK
CC(C)NC(=O)N(C)CC1OCCCCC(C)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2C(=O)N(C(C)CO)CC1C,0.58,O1CCN(CC1)C(N[C@H](C(NCCNC=2C=CC(=CC2)OC(F)(F)F)=O)CC(C)(C)C)=O,Random,CTSK
COc1ccc(CNCCC2CCC(NC(=O)CCN3CCCCC3)C(CO)O2)cc1,0.02,C(N[C@H](C(=O)NCCNC1=CC=C(C=C1)OC)CC2CCCCC2)(C=3C=CC(N4CCOCC4)=CC3)=O,Random,CTSK
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NC1C(=O)Cc2ccccc2C1=O)c1cccnc1,0.1,N=1C(C(N[C@H](C(NC2C(=O)COC2)=O)CC(C)C)=O)=CC=C3C1C=CC=C3,Random,CTSK
COC1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OCC(C)N(Cc2cc(F)ccc2F)CC1C,0.48,O1CCN(CC1)C(N[C@H](C(NCCNC=2C=CC(=CC2)OC(F)(F)F)=O)CC(C)(C)C)=O,Random,CTSK
CCCCCCC(=O)Nc1ccc2c(c1)OC(CN(C)S(=O)(=O)c1cn(C)cn1)C(C)CN(C(C)CO)S2(=O)=O,0.58,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
COc1ccc(-c2ccc(C(=O)N3CC(Cc4ccccc4)NCC3C(=O)NCc3cccc(F)c3)cc2)cc1,0.4,C(NC([C@H]1[C@@H](CCCC1)C(=O)N2CCN(CC2)CC3=CC=C(C=C3)F)=O)(C#N)C4=C(C=CC=C4)OC,Random,CTSK
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)NCCCN3CCOCC3)cc2)cc1,0.45,C1CC(NC(C=2C=CC(=CC2)N3CCOCC3)=O)(C(=O)NCC#N)CCC1,Random,CTSK
CC1CN(C(C)CO)C(=O)CCCn2nncc2COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.67,C=1(C=C(C=CC1OCCC2CCN(CC2)CC3=NN=C(O3)C)C4=NC(=C5C(N(C)C=N5)=C4)C#N)C(F)(F)F,Random,CTSK
CC1CN(C(C)CO)C(=O)CCCn2cc(nn2)COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.51,C=1(C=C(C=CC1OCCC2CCN(CC2)CC3=NN=C(O3)C)C4=NC(=C5C(N(C)C=N5)=C4)C#N)C(F)(F)F,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.57,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
COc1ccc(CNC(=O)CC2CCC3C(COCC(O)CN3C(=O)c3cccc(F)c3)O2)cc1,0.72,C(N1CCOCC1)C[C@H](NC([C@@H](NC(C2=CC(=CC=C2)OC)=O)CCC3CCCCC3)=O)CN4CCC5=C4C=CC(=C5)F,Random,CTSK
COc1ccccc1CNC(=O)CC1CCC2C(COCC(O)CN2C(=O)Nc2ccccc2C(F)(F)F)O1,0.03,O1CCN(C(=O)N[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C)=O)CSCC3=CC=CC=C3)CC1,Random,CTSK
CC(N)C(=O)Nc1ccc(C(=O)NCCCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC=O)cc1,0.21,C([C@@H](NC(C=1C=C(C(=O)N)C=CC1)=O)C(CC)C)(N[C@H](C(=O)CO)CCCC)=O,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.68,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC1CN(C(C)CO)C(=O)CCCn2nncc2COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.53,C=1(C=C(C=CC1OCCC2CCN(CC2)CC3=NN=C(O3)C)C4=NC(=C5C(N(C)C=N5)=C4)C#N)C(F)(F)F,Random,CTSK
CCCCCC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)CCC(F)(F)F)O2,0.43,O1CCN(CC1)C(C[C@H](C(N[C@H](CNC2=CC=C(C=C2)OC(F)(F)F)CCC)=O)CC3CCCCC3)=O,Random,CTSK
CN(C)c1ncnc2ccc(-c3ccc(C(=O)NCCCN4CCN(Cc5ccccc5)CC4)cc3)cc12,0.41,C(C(=O)NCC#N)(C1=CC(C2=CC=C(N3CCNCC3)C=C2)=CC=C1)CC(C)C,Random,CTSK
CCNCC1OCCCCC(C)Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2C(=O)N(C(C)CO)CC1C,0.45,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.32,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)(C)C,0.3,C(N[C@H](C=O)CCCCCC)(OC(C)(C)C)=O,Random,CTSK
CCCNC(=O)N1CC(C)C(OC)CN(C)C(=O)c2cc(NS(=O)(=O)c3cccc(C)c3)ccc2OCC1C,0.51,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
Cc1ccc(S(=O)(=O)N2CC(O)COCC3OC(CC(=O)NCc4ccccc4F)CCC32)cc1,0.4,C1(C(N[C@@H](CC(C)(C)F)C(=O)N[C@@H]2C(=O)CN(S(C=3C=CC=CN3)(=O)=O)CCC2)=O)=CC4=C(O1)C=CC=C4,Random,CTSK
CCCCCCC(O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CCCCCCCCC(O)CCCCCCC(O)CCCCCC(=O)O,0.35,C(N[C@H](C=O)CCCC)(=O)OC(CCC)CCC,Random,CTSK
CC(C)(C)CCC(=O)NC(C(=O)Nc1ccc(Cl)c(Cl)c1)C(C)(C)C,0.4,FC=1C=C(C2(CC2)C(=O)N)C=CC1C3=CC=C([C@H](N[C@H](C(=O)NC4(CC4)C#N)CC(F)(C)C)C(F)F)C=C3,Random,CTSK
COc1ccccc1C=NNC(=O)CCCCCCC(=O)Nc1ccc(C(F)(F)F)cc1,0.43,C(N[C@H](C(=O)NCCNC1=CC=C(C=C1)OC)CC2=C(Cl)C=CC=C2)(C3=CC(C)=CC=C3)=O,Random,CTSK
CCCCC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(C(=O)c1ccccc1F)C(C)CO2,0.54,C1=CC(C(N[C@H](C(=O)N[C@@H](CC(=O)OCC)CN2CCC3=C2C=CC(=C3)F)CCC4CCCCC4)=O)=CC(=C1)OC,Random,CTSK
COc1cccc(CNC(=O)CC2CCC3C(COCC(O)CN3C(=O)c3cccc(F)c3)O2)c1,0.39,C(N1CCOCC1)C[C@H](NC([C@@H](NC(C2=CC(=CC=C2)OC)=O)CCC3CCCCC3)=O)CN4CCC5=C4C=CC(=C5)F,Random,CTSK
COc1ccc(S(=O)(=O)N(C)CC2OCCCCC(C)Oc3ccc(NC(=O)CCCN(C)C)cc3C(=O)N(C(C)CO)CC2C)cc1,0.42,S(=O)(=O)(NC=1C=CC(C(=O)N[C@@H](CC2(CCCC2)C)C(=O)N[C@H]3[C@@H](OCC3=O)CC)=CC1)C=4N(C=CN4)C,Random,CTSK
CCCCCCC(=O)Nc1ccc2c(c1)OCC(C)N(C(=O)c1ccccc1F)CC(C)C(OC)CN(C)C2=O,0.62,C1=CC(C(N[C@H](C(=O)N[C@@H](CC(=O)OCC)CN2CCC3=C2C=CC(=C3)F)CCC4CCCCC4)=O)=CC(=C1)OC,Random,CTSK
CC1CCCCOC(CN(C)CC2CCCCC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.36,C(N[C@H](C(=O)NCCNC1=CC=C(OC2CCN(CC2)C)C=C1)CC(C)C)(=O)OCC3=CC=CC=C3,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.45,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC1CCCCOC(CN(C)Cc2ccccc2F)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)Cn3cnnn3)ccc2O1,0.44,C1(=NN(C=2C(Cl)=CC=CC2)C=N1)C(N[C@H](C(=O)NCCNC3=CC=C(C=C3)OC)CC(C)C)=O,Random,CTSK
CCC(C)C(=O)Nc1ccc(C(=O)NCCCCCCC(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)Nc2ccc(C(=O)NCCCCCNC)cc2)cc1,0.45,C([C@H](NC(=O)CC1=CC=C(C=C1)C=2C=CC=CC2)CSC)(N[C@@H](C(N[C@H](C(N[C@H](C(=O)NCCC=3C=CC=CC3)CC=4C=CC=CC4)=O)CC5=CC=CC=C5)=O)CCCN=C(N)N)=O,Random,CTSK
CC1CN(C(C)CO)C(=O)c2ccccc2-c2ccccc2COC1CN(C)C(=O)CCC(F)(F)F,0.35,FC(F)(F)C1=C(OCCC2CCN(CC2)CC(=O)N(C)C)C=CC(=C1)C=3N=C(C=4N=CN(C4C3)C)C#N,Random,CTSK
COc1ccc(CN2C3Cn4c(ccc(-c5ccc(F)cc5)c4=O)C2C(CO)C3C(=O)N2CCCCC2)cc1,0.37,N=1C(C=2C=CC(OCCN3CCCC3=O)=C(C(F)(F)F)C2)=CC=4N(C=NC4C1C#N)C,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.45,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC(C)(C)c1ccc(C(=O)c2ccccc2C(=O)NCCCN2CCN(Cc3ccccc3)CC2)cc1,0.23,N1([C@H](C(N[C@H](/C=C/C=2C=CC=CC2)CC(C)C)=O)CCCC1)CC(=O)C3=CC=CC=C3,Random,CTSK
CC1CN(C(C)CO)S(=O)(=O)c2ccc(-c3ccccc3C(=O)N(C)C)cc2OC1CN(C)C(=O)c1cccnc1,0.68,S(=O)(=O)(N1C[C@H](C[C@H](NC(=O)[C@@H](NC(=O)C=2OC=3C(C2)=CC=CC3)CC(C)C)C(=O)C1)C)C4=NC=CC=C4,Random,CTSK
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.41,O1CCN(CC1)C(=O)C[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)C(C)C)=O)CCCC3=CC=CC=C3,Random,CTSK
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3C(=O)O)cc2OC1CN(C)Cc1ccc(C(=O)O)cc1,0.51,C=1(C#CCN2CCN(CC2)S(C3=CC=C(C=C3)OC)(=O)=O)C=NC(C#N)=NC1NCC(C)(C)C,Random,CTSK
NS(=O)(=O)c1ccc(-c2csc(-c3ccc(C(=O)NC4CCN(Cc5ccccc5)C4)cc3)c2)cc1,0.3,C1N(C[C@H](NS(=O)(=O)C2=CC(=CC=C2)Br)C1)C=O,Random,CTSK
CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(Cc1ccc(F)cc1)C(C)CO2,0.44,O1CCN(CC1)C(=O)N[C@H](C(N[C@H](CNC=2C=CC(=CC2)OC(F)(F)F)CC)=O)CC3CCCCC3,Random,CTSK
Cc1ccc(S(=O)(=O)NC2C=CC(CC(=O)NCCN3CCCCC3)OC2CO)cc1,0.06,N1(C(N[C@H](C(N[C@@H]2C(CN([C@@H](CC2)C)S(=O)(C=3N=CC=CC3)=O)=O)=O)CCC4CCCC4)=O)CCOCC1,Random,CTSK
CC1CN(S(=O)C(C)(C)C)C(=O)CCCn2cc(nn2)COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.31,S(=O)(=O)(N1CCC(CC1)CCOC2=C(C=C(C=C2)C=3N=C(C=4N=CN(C4C3)C)C#N)C(F)(F)F)C,Random,CTSK
